eu_sdg,dimension,dimension_label,unit,unit_label,geo,geo_label,time,obs_value,obs_status
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,NO,Norway,2003,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,NO,Norway,2004,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,NO,Norway,2005,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,NO,Norway,2006,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,NO,Norway,2007,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,NO,Norway,2008,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,NO,Norway,2009,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,NO,Norway,2010,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,NO,Norway,2011,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,NO,Norway,2012,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,NO,Norway,2013,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,NO,Norway,2014,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,NO,Norway,2015,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,NO,Norway,2016,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,NO,Norway,2017,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,NO,Norway,2018,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,NO,Norway,2019,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,NO,Norway,2020,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,NO,Norway,2021,27.6,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,NO,Norway,2022,17.8,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,NO,Norway,2023,14.5,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,CH,Switzerland,2000,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,CH,Switzerland,2001,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,CH,Switzerland,2002,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,CH,Switzerland,2003,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,CH,Switzerland,2004,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,CH,Switzerland,2005,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,CH,Switzerland,2006,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,CH,Switzerland,2007,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,CH,Switzerland,2008,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,CH,Switzerland,2009,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,CH,Switzerland,2010,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,CH,Switzerland,2011,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,CH,Switzerland,2012,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,CH,Switzerland,2013,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,CH,Switzerland,2014,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,CH,Switzerland,2015,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,CH,Switzerland,2016,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,CH,Switzerland,2017,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,CH,Switzerland,2018,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,CH,Switzerland,2019,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,CH,Switzerland,2020,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,CH,Switzerland,2021,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,CH,Switzerland,2022,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,CH,Switzerland,2023,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,BA,Bosnia and Herzegovina,2000,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,BA,Bosnia and Herzegovina,2001,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,BA,Bosnia and Herzegovina,2002,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,BA,Bosnia and Herzegovina,2003,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,BA,Bosnia and Herzegovina,2004,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,BA,Bosnia and Herzegovina,2005,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,BA,Bosnia and Herzegovina,2006,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,BA,Bosnia and Herzegovina,2007,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,BA,Bosnia and Herzegovina,2008,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,BA,Bosnia and Herzegovina,2009,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,BA,Bosnia and Herzegovina,2010,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,BA,Bosnia and Herzegovina,2011,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,BA,Bosnia and Herzegovina,2012,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,BA,Bosnia and Herzegovina,2013,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,BA,Bosnia and Herzegovina,2014,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,BA,Bosnia and Herzegovina,2015,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,BA,Bosnia and Herzegovina,2016,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,BA,Bosnia and Herzegovina,2017,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,BA,Bosnia and Herzegovina,2018,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,BA,Bosnia and Herzegovina,2019,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,BA,Bosnia and Herzegovina,2020,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,BA,Bosnia and Herzegovina,2021,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,BA,Bosnia and Herzegovina,2022,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,BA,Bosnia and Herzegovina,2023,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,ME,Montenegro,2000,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,ME,Montenegro,2001,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,ME,Montenegro,2002,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,ME,Montenegro,2003,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,ME,Montenegro,2004,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,ME,Montenegro,2005,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,ME,Montenegro,2006,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,ME,Montenegro,2007,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,ME,Montenegro,2008,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,ME,Montenegro,2009,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,ME,Montenegro,2010,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,ME,Montenegro,2011,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,ME,Montenegro,2012,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,ME,Montenegro,2013,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,ME,Montenegro,2014,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,ME,Montenegro,2015,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,ME,Montenegro,2016,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,ME,Montenegro,2017,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,ME,Montenegro,2018,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,ME,Montenegro,2019,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,ME,Montenegro,2020,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,ME,Montenegro,2021,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,ME,Montenegro,2022,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,ME,Montenegro,2023,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,MK,North Macedonia,2000,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,MK,North Macedonia,2001,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,MK,North Macedonia,2002,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,MK,North Macedonia,2003,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,MK,North Macedonia,2004,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,MK,North Macedonia,2005,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,MK,North Macedonia,2006,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,MK,North Macedonia,2007,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,MK,North Macedonia,2008,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,MK,North Macedonia,2009,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,MK,North Macedonia,2010,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,MK,North Macedonia,2011,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,MK,North Macedonia,2012,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,MK,North Macedonia,2013,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,MK,North Macedonia,2014,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,MK,North Macedonia,2015,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,MK,North Macedonia,2016,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,MK,North Macedonia,2017,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,MK,North Macedonia,2018,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,MK,North Macedonia,2019,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,MK,North Macedonia,2020,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,MK,North Macedonia,2021,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,MK,North Macedonia,2022,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,MK,North Macedonia,2023,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,AL,Albania,2000,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,AL,Albania,2001,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,AL,Albania,2002,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,AL,Albania,2003,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,AL,Albania,2004,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,AL,Albania,2005,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,AL,Albania,2006,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,AL,Albania,2007,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,AL,Albania,2008,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,AL,Albania,2009,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,AL,Albania,2010,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,AL,Albania,2011,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,AL,Albania,2012,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,AL,Albania,2013,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,AL,Albania,2014,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,AL,Albania,2015,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,AL,Albania,2016,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,AL,Albania,2017,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,AL,Albania,2018,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,AL,Albania,2019,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,AL,Albania,2020,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,AL,Albania,2021,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,AL,Albania,2022,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,AL,Albania,2023,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,RS,Serbia,2000,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,RS,Serbia,2001,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,RS,Serbia,2002,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,RS,Serbia,2003,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,RS,Serbia,2004,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,RS,Serbia,2005,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,RS,Serbia,2006,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,RS,Serbia,2007,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,RS,Serbia,2008,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,RS,Serbia,2009,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,RS,Serbia,2010,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,RS,Serbia,2011,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,RS,Serbia,2012,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,RS,Serbia,2013,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,RS,Serbia,2014,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,RS,Serbia,2015,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,RS,Serbia,2016,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,RS,Serbia,2017,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,RS,Serbia,2018,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,RS,Serbia,2019,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,RS,Serbia,2020,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,RS,Serbia,2021,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,RS,Serbia,2022,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,RS,Serbia,2023,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,TR,Türkiye,2000,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,TR,Türkiye,2001,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,TR,Türkiye,2002,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,TR,Türkiye,2003,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,TR,Türkiye,2004,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,TR,Türkiye,2005,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,TR,Türkiye,2006,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,TR,Türkiye,2007,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,TR,Türkiye,2008,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,TR,Türkiye,2009,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,TR,Türkiye,2010,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,TR,Türkiye,2011,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,TR,Türkiye,2012,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,TR,Türkiye,2013,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,TR,Türkiye,2014,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,TR,Türkiye,2015,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,TR,Türkiye,2016,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,TR,Türkiye,2017,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,TR,Türkiye,2018,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,TR,Türkiye,2019,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,TR,Türkiye,2020,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,TR,Türkiye,2021,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,TR,Türkiye,2022,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,TR,Türkiye,2023,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,XK,Kosovo (under United Nations Security Council Resolution 1244/99),2000,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,XK,Kosovo (under United Nations Security Council Resolution 1244/99),2001,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,XK,Kosovo (under United Nations Security Council Resolution 1244/99),2002,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,XK,Kosovo (under United Nations Security Council Resolution 1244/99),2003,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,XK,Kosovo (under United Nations Security Council Resolution 1244/99),2004,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,XK,Kosovo (under United Nations Security Council Resolution 1244/99),2005,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,XK,Kosovo (under United Nations Security Council Resolution 1244/99),2006,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,XK,Kosovo (under United Nations Security Council Resolution 1244/99),2007,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,XK,Kosovo (under United Nations Security Council Resolution 1244/99),2008,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,XK,Kosovo (under United Nations Security Council Resolution 1244/99),2009,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,XK,Kosovo (under United Nations Security Council Resolution 1244/99),2010,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,XK,Kosovo (under United Nations Security Council Resolution 1244/99),2011,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,XK,Kosovo (under United Nations Security Council Resolution 1244/99),2012,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,XK,Kosovo (under United Nations Security Council Resolution 1244/99),2013,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,XK,Kosovo (under United Nations Security Council Resolution 1244/99),2014,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,XK,Kosovo (under United Nations Security Council Resolution 1244/99),2015,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,XK,Kosovo (under United Nations Security Council Resolution 1244/99),2016,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,XK,Kosovo (under United Nations Security Council Resolution 1244/99),2017,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,XK,Kosovo (under United Nations Security Council Resolution 1244/99),2018,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,XK,Kosovo (under United Nations Security Council Resolution 1244/99),2019,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,XK,Kosovo (under United Nations Security Council Resolution 1244/99),2020,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,XK,Kosovo (under United Nations Security Council Resolution 1244/99),2021,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,XK,Kosovo (under United Nations Security Council Resolution 1244/99),2022,,
13_31,G_KM,Average CO2 emissions per km from new passenger cars,G_KM,g CO2 per km,XK,Kosovo (under United Nations Security Council Resolution 1244/99),2023,,
